,full_text,categoria
178,@Chairo03A @more70mart @ErikaPolet1 @pato33salvaje @Carmen0470 @duceli_175 @vpicketch @Vayola88 @piojo22e @aspinje @najaritas @danielals10 @MayeyaMota @anapomela @MariaEl95097388 @LuluTreto @SonyLovl @OlgaOsy @CaniBasut @Luis90Rodrigu @renz077 @AlExCoL1201 @EelsaIb @LaPoblanita4T @Nhenneq @Marinp11971 @lmletym @trolls_of_shitt @chavelavaldez1 @Mambanegra2021 @ana_bolillo @Ramirezbella14 Gracias por la mencion amigo Chairo   Aqui estamos al pie del canon cada que se necesita el apoyo a nuestro presidente AMLO. Todos unos guerreros y guerreras. #RedEnDefensaDeAMLO #EsUnHonorEstarConObrador,ideologia
179,"@RanferiDe Estupido, tendrias que ser #Chairo !",ideologia
180,@_BetterCallRaul @JohnMAckerman @lopezobrador_ @realDonaldTrump @DialogosUNAM @m_ebrard @tvunam Juar juar juar lo dice un  derechairo en pleno talon.,ideologia
181,"@Carloslopezjone @lopezobrador_ Es #ElCacas !!! Ningun chairo d sus #Hambreados colaboradores en @PartidoMorenaMx @DiputadosMorena @MorenaPreside .personajes con tan poco criterio, dignidad: @M_OlgaSCordero @m_ebrard @RicardoMonrealA  y las caricaturas  @fernandeznorona @Dolores_PL se atreveran a cuestionarlo!",ideologia
182,@Chairo03A @more70mart @ErikaPolet1 @pato33salvaje @Carmen0470 @duceli_175 @vpicketch @Vayola88 @piojo22e @aspinje @najaritas @danielals10 @MayeyaMota @anapomela @MariaEl95097388 @LuluTreto @SonyLovl @OlgaOsy @CaniBasut @Luis90Rodrigu @renz077 @AlExCoL1201 @EelsaIb @LaPoblanita4T @Nhenneq @Marinp11971 @lmletym @trolls_of_shitt @chavelavaldez1 @Mambanegra2021 @ana_bolillo @Ramirezbella14 Gracias por la mencion amigo Chairo   Aqui estamos al pie del canon cada que se necesita el apoyo a nuestro presidente AMLO. Todos unos guerreros y guerreras. #RedEnDefensaDeAMLO #EsUnHonorEstarConObrador,ideologia
183,@puma_chairo @franco_esca Con razon estas tan pendejo @macariobrujo,ideologia
184,"@Papucho40583474 @KORZO96560858 @_ChAiRA78 @Conejito_4T @ChairoDoc @joecorvette67 @ferreir077 @El_Gato_xxx @Olaf_delarenta @CHAIRONYMOUS007 @AlExCoL1201 @chairita4T @1DonChairo @PRIETA_CHAIRA @charronegro59 Ellos jamas van a dialogar, ni mucho menos entender algo,al final si los callas con hechos y pruebas, te dicen "" si todo lo que diga tu mesias se lo crees,chairo pobre,lo que haces por tu beca"", solo son pend3j0s y la basura de nuestra sociedad, jamas te entenderan,dales avion ",ideologia
185,@ChemoPonce Todavia no existe un chairo que me diga que ha hecho este presidente de bien para el pais a parte de regalar dinero a los pobres y huevones del pais.,ideologia
186,"@Papucho40583474 @KORZO96560858 @_ChAiRA78 @Conejito_4T @ChairoDoc @joecorvette67 @ferreir077 @El_Gato_xxx @Olaf_delarenta @CHAIRONYMOUS007 @AlExCoL1201 @chairita4T @1DonChairo @PRIETA_CHAIRA @charronegro59 Ellos jamas van a dialogar, ni mucho menos entender algo,al final si los callas con hechos y pruebas, te dicen "" si todo lo que diga tu mesias se lo crees,chairo pobre,lo que haces por tu beca"", solo son pend3j0s y la basura de nuestra sociedad, jamas te entenderan,dales avion ",ideologia
187,"Nada como arruinarle un domingo a un Chairo sin respuestas. Verdad @Ruben80510775 ???

#AmloFracasoPresidencial 
#AMLOesUnPeligroParaMexico 
#AmloPesteComunista 
#AMLOWashingtonTeEspera  sobre todo la conferencia de prensa. https://t.co/isoauE0ySq",ideologia
188,"#FrancoEscrackmilla 
Aqui la prueba de que sus contenidos no deben estar en @NetflixLAT ni en @YouTubeMexico 
@franco_esca https://t.co/GrtzDFdfh7",ideologia
189,?Que ahora a @franco_esca le dicen #FrancoEscrackmilla ? https://t.co/IcKjw4QUJy,ideologia
190,"@Papucho40583474 @KORZO96560858 @_ChAiRA78 @Conejito_4T @ChairoDoc @joecorvette67 @ferreir077 @El_Gato_xxx @Olaf_delarenta @CHAIRONYMOUS007 @AlExCoL1201 @chairita4T @1DonChairo @PRIETA_CHAIRA @charronegro59 Ellos jamas van a dialogar, ni mucho menos entender algo,al final si los callas con hechos y pruebas, te dicen "" si todo lo que diga tu mesias se lo crees,chairo pobre,lo que haces por tu beca"", solo son pend3j0s y la basura de nuestra sociedad, jamas te entenderan,dales avion ",ideologia
191,"@jokerobrador @HLGatell Toda una vida de Porro mugroso, acostumbrado a comer garnachas y frituras donde las hay esquinas, banquetas y chatarra. Para el comer un mondongo en una caja de jitomate es vida, asi desea a Mexico  en su mundo Chairo.",ideologia
192,"Pobre @martibatres, no es facil ser chairo. https://t.co/JQdbXQQrDU",ideologia
193,"@carlosleoner1 @Jesusralleuc @VeroRossette @lopezobrador_ @RicardoMonrealA @martibatres @yeidckol @carmen_olvera @Trolmalpagado @troman93 @serge252000 @GianinoGian @McSally14 @pepecervera @HectorArellanoT @BerthisBonita Palabra clave: chairo. Seco el cerebro. Solo entiendes temas ideologicos, carentes de evidencia empirica. En resumen: estas bien guey.",ideologia
194,"@iraultzita @cintiasbaez @iraultzita tipico de feminista promedio, censurar por pensar diferente, despues se molestan por el termino Feminazi.",ideologia
195,"por este tuit a los de Vitacilina les aumentaron las ventas,deberian de darme una comision,a mucho chairo le ardio muy feo el chikis trikis https://t.co/yuYf3I4n8R",ideologia
196,"@Ramirorojinegr1 @IBussenius @SantiagoDeLaMa8 @Herr_karl_mx @FelipeCalderon @lopezobrador_ Jajajaja esa es su cantaleta de siempre??
Te digo que eres super basico, un chairo fabricado en serie 
Antes estabamos mal, hoy en dia estamos peor, o ya se acabo la corrupcion?? (Bartlett, Ackerman, Yeidckol) la economia se mantuvo? (0.01% en 2019) la inseguridad bajo? [?]",ideologia
197,"por este tuit a los de Vitacilina les aumentaron las ventas,deberian de darme una comision,a mucho chairo le ardio muy feo el chikis trikis https://t.co/yuYf3I4n8R",ideologia
198,"@historiador54 @ClaudioXGG @mestrada32 En lugar de criticar a un chairo converso, deberian aplaudir que cualquier personaje que se arrepienta de la 4T es un voto y muchos mas contra Lopez Obrador y su partido Morena. Asi que debemos abrazar a los que se arrepienten de haber apoyado a la 4T.",ideologia
199,@Carmenvalleee @LeonKrauze @lopezobrador_  silencio Chairo,ideologia
200,"@El_Universal_Mx  A huevo que este PENDEJO es un CHAIRO, solo esos carbones son capaces de creer los cuentos del LOCO en la presidencia de que ya no hay peligro dizque porque estan ""controlando"" la pandemia.",ideologia
201,@CARLOSJCV1 Ahi tienes Chairo sin espacio o buscalo tu Antonio Attolini Murra y compartenos tu experiencia orgasmica y de cock block cuando te salga que no hay data al respecto https://t.co/wOiQ98rLAz,ideologia
202,"@jgnaredo @FelipeCalderon @EnriqueAlfaroR @HLGatell Aqui mi querido chairo mugroso.
Detesto a las 3 personas que senalas en tu tweet.
Es de ahuevo que si no estamos con ustedes, estamos en su contra?
Me das asco.",ideologia
203,"Si tu crees que AMLO hara que Trump gane sus elecciones es porque de plano tu si crees que AMLO es un mesias; ni el mas chairo de los chairos, me cae.",ideologia
204,@fernando_charo @LosWhitexicans lo que tu digas chairo,ideologia
205,"@gusanitofix @luispazos1 Pero no llores, ya aprendieron de Lopez el chillon jajajaja 
Un pobre chairo mugroso sensible ",ideologia
206,"?Que tiene mas grado de dificultad?
- una maroma de un chairo para defender al peje
- una maroma de un madridista para intentar justificar las decisiones arbitrales a su favor",ideologia
207,"Existe un principio basico de economia que Lopez no termina de entender... Desde que un ""Fifi"" nace, esta pagando por que nazcan dos pobres un chairo y le compensa los servicios por parto a dos clasemedieros ?Como es esto posible?   https://t.co/SSeZn1gjT2",ideologia
208,@rodrasen @JLozanoA @Reforma @ceefmx @LuisaAlcalde @JTrianaT @ferbelaunzaran @g_quadri @jorgeberry @deniseramosm @marianagc @AlvarezMaynez pura alabanza chairo,ideologia
209,"@puma_chairo @Manuel_Ibarra @Seba_bas_de_mas @franco_esca Si, su audiencia es idiota",ideologia
210,@RalCruz11115565 @ChemoPonce @Paulguerra16 @Ruben80510775 @rociomag3 @chioreya @RoanaBuenavent1 @StradaVictor @Javithechef @lorenzocoronar @Tia_Jacinta_C @laadelita3 @ClaudinskaM @osogrislymx @kompi1570 @LaraLarajimena @Cruzamaranta @NikolaLobo @Nikxcsr @mima650217 @BetitoHapo @ClaoCarlet @ClaudiaDelBosq3 @BienNeurotica @LawrenceTab @quiroz_71 @yo_leon1 @elballodeoro @noraBordes @CarlosCesarGro @allendequintin @ecv1158vega @CLAUWATITO_JA @LaLizLizLiz @AleCuore_ @Regia_Alexandra @Thony_Chairo @navoros_Ale @OSDANRIDUQ @antoniovelarde @TigreCharroOf @EelsaIb @luna_verdad @chavelavaldez1 @Didi56786179 @CALOLUNA @PeterRamos1971 @espartaco_saenz @Juanwuilbur @santa_sg Ya los sigo a todos saludos. Siganmeeeeee,ideologia
211,"@historiador54 @ClaudioXGG @mestrada32 En lugar de criticar a un chairo converso, deberian aplaudir que cualquier personaje que se arrepienta de la 4T es un voto y muchos mas contra Lopez Obrador y su partido Morena. Asi que debemos abrazar a los que se arrepienten de haber apoyado a la 4T.",ideologia
212,"Pobre @martibatres, no es facil ser chairo. https://t.co/JQdbXQQrDU",ideologia
213,@puma_chairo @Vampire_Cruz1 @vampipe Dejen de hacer famosa a gente pendeja.,ideologia
214,@patri_ferreiro Che feminazi se te cayo agarralo https://t.co/jwYHs2E4ov,ideologia
215,"@oscaryllescasm @jfcomriq @ForodeSaoPaulo Educando a un #chairo sobre el termino neoliberalismo si es que quiere entender el origen de los males fuera de afiliacion apartidista e ideologia. 

Metetelo bien en la cabeza : Todos los partidos son la misma mierda y son las mismas ratas 

VIDEO = https://t.co/gIbRYYMckS",ideologia
216,@Chairo03A @more70mart @ErikaPolet1 @pato33salvaje @Carmen0470 @duceli_175 @vpicketch @Vayola88 @piojo22e @aspinje @najaritas @danielals10 @MayeyaMota @anapomela @MariaEl95097388 @LuluTreto @SonyLovl @OlgaOsy @CaniBasut @Luis90Rodrigu @renz077 @AlExCoL1201 @EelsaIb @LaPoblanita4T @Nhenneq @Marinp11971 @lmletym @trolls_of_shitt @chavelavaldez1 @Mambanegra2021 @ana_bolillo @Ramirezbella14 Gracias por la mencion amigo Chairo   Aqui estamos al pie del canon cada que se necesita el apoyo a nuestro presidente AMLO. Todos unos guerreros y guerreras. #RedEnDefensaDeAMLO #EsUnHonorEstarConObrador,ideologia
217,@puma_chairo @franco_esca Con razon estas tan pendejo @macariobrujo,ideologia
218,"Pobre @martibatres, no es facil ser chairo. https://t.co/JQdbXQQrDU",ideologia
219,@Chairo03A @more70mart @ErikaPolet1 @pato33salvaje @Carmen0470 @duceli_175 @vpicketch @Vayola88 @piojo22e @aspinje @najaritas @danielals10 @MayeyaMota @anapomela @MariaEl95097388 @LuluTreto @SonyLovl @OlgaOsy @CaniBasut @Luis90Rodrigu @renz077 @AlExCoL1201 @EelsaIb @LaPoblanita4T @Nhenneq @Marinp11971 @lmletym @trolls_of_shitt @chavelavaldez1 @Mambanegra2021 @ana_bolillo @Ramirezbella14 Gracias por la mencion amigo Chairo   Aqui estamos al pie del canon cada que se necesita el apoyo a nuestro presidente AMLO. Todos unos guerreros y guerreras. #RedEnDefensaDeAMLO #EsUnHonorEstarConObrador,ideologia
220,"@islanderbitch @yolandavery @santidesdemarte @Alvisepf @PabloIglesias Calla feminazi, que pareces una chochona con ese pelo...",ideologia
221,@CARLOSJCV1 Ahi tienes Chairo sin espacio o buscalo tu Antonio Attolini Murra y compartenos tu experiencia orgasmica y de cock block cuando te salga que no hay data al respecto https://t.co/wOiQ98rLAz,ideologia
222,"@artrobini @Luiselmetiche @VhManny @c_dnielle @SinlineaMx @Pajaropolitico @SinChayote1 @CRITICADURAMX @AdalRamones Ya cuando el chairo no entiende, comienza a desesperarse y avienta el ""ardidos"" ""PRIAN"" ""triunfo de la democracia"" ""estamos haciendo historia,"" es que la neurona se durmio y adios argumentos...",ideologia
223,La farsa de la sicaria feminazi Ruiz se cae a pedazos. https://t.co/dLjV72cUrN,ideologia
224,"@reformanacional @lopezobrador_ #ElCacas no tiene ni tantititita madre.
Su rencor, complejos y revanchismos falsos hacen ciego al pndejo chairo que se conforma con lo mismo, pero mas barato y corriente.
Si #ElCacas ademas fuera brillante, estariamos jodidos. Gracias a su absoluta pendejez nos podemos defender",ideologia
225,"@Carlos02385863 Que tu madre y hermanas, hayan ejercido la prostitucion y tu de nino hayas crecido en un ambiente violento, recuerdas como te trataban? Haz memoria, eres un don nadie. Quiera decir que todos estamos en ese ambiente. Regresa a tu casa y reclamale a tu madre. Pobre chairo ",ideologia
226,"@AngieCordoba757 @Thony_Chairo Ni siquiera enoja porque no pueden ser tan idiotas , descerebrados y sin memoria.
Pero no les queda de otra, siguen pensando que esto era una competencia de quien gano y perdio.
Chairos come cacas",ideologia
227,"Asi que ya despierta pequeno chairo, porque los que hoy estan son los que todo hicieron mal y que ahora lo estan haciendo peor, por estar bajo el mando de un solo hombre que no acepta consejos ni oye mas que a su gran ego...",ideologia
228,@gascondaniel Naive? Chairo fracasado? 14 anos de edad?,ideologia
229,"@puma_chairo @franco_esca Por menos se Chingaron a Chumel...
Shsss, una lastima que te juntes con tipos que solo piensan en ellos @franco_esca...",ideologia
230,"@AntonioAttolini 
Eres un pendejo forrado de lo mismo, estoy seguro que el hijo de la chingada eres tu!
Perdon por mi Frances florido pero este chairo de mierda, no merece respeto! https://t.co/qa8KnkbTdh",ideologia
231,"@LMAZ01 @emoctezumab @IEEPOGobOax @lopezobrador_ @SEP_mx @alejandromurat Repito, tu dueno ""Murat"", protege a gente como tu, derechairo...",ideologia
232,@Revolucion3_0 Periodismo Profundo !  mis  porque no critican igual el despilfarro en cancelacion y pago de indemnizacion de aeropuerto cdmx porque no los escucho decir algo del gasto innecesario de dos bocas y tren maya ? Ah es@que como chairo portal pasquin no pueden ! @martibatres,ideologia
233,"@carlosleoner1 @Jesusralleuc @VeroRossette @lopezobrador_ @RicardoMonrealA @martibatres @yeidckol @carmen_olvera @Trolmalpagado @troman93 @serge252000 @GianinoGian @McSally14 @pepecervera @HectorArellanoT @BerthisBonita Palabra clave: chairo. Seco el cerebro. Solo entiendes temas ideologicos, carentes de evidencia empirica. En resumen: estas bien guey.",ideologia
234,"@aracelibs Algun chairo en el horizonte que lo defienda..? Nada, nadie, ni uno de los 30 millones.? Estaban ocupados en el zoom...",ideologia
235,"@Nextor_666 @ZuritaCarpio @AdalRamones @FelipeCalderon Gracias por tu interes, me gusta tener nuevos fans hurgando en mis Tweets de tan obsesionados 
Tu tambien puedes ser feliz, aceptate como eres, no es necesario ocultar tu cara y tu identidad en Twitter, amate a ti mismx, aunque seas un looser derechairo sin vidabye!",ideologia
236,@LaViaRapida005 @RanferiDe El viejito solo permite que voten puro chairo.,ideologia
237,"Wey yo fui de lo mas chairo en epocas electorales y se retractarme que la 4t no esta siendo lo que decia que iba a ser, que extrano que ya nadie de los apaludidores que nomas llegaron a recibir sueldo apartir del 1 de julio cuestione nada, la partidocracia es el problema.",ideologia
238,@charroantchai @rturrent @AntonioAttolini Tu te callas el hocico derechairo comecerotes.,ideologia
239,"@puma_chairo Drag-pipe no le aguanta un round ni a los bots...

@vampipe",ideologia
240,@JoyLaruso @BaksLive Cero seguidores?? Jajaja que chairo tan rupestre,ideologia
241,"@gusanitofix @luispazos1 Pero no llores, ya aprendieron de Lopez el chillon jajajaja 
Un pobre chairo mugroso sensible ",ideologia
242,"Pobre @martibatres, no es facil ser chairo. https://t.co/JQdbXQQrDU",ideologia
243,@OmarQR13 @AngelVerdugoB Clasico chairo primaria trunca sin argumentos y con imagenes que le paso su tia. ,ideologia
244,@gerardh319 @LOVREGA Te dolio ternurita  jajaja ya pongale a chingar su madre chairo croquetero,ideologia
245,"Es bien chairo de su parte decir lo todo lo queremos del gobierno, porque el cambio esta en uno, !no sean incongruentes mentes europeas que viven en Santa Fe! ",ideologia
246,"Esta Suburban de lujo, con guaruras incluidos, cuesta mas que todas las Harley Davidson que tienen en el INE.
Asi que, amigo chairo, mejor  https://t.co/9wioTrqi6P",ideologia
247,"Y como todo en este InMUNDO, las victimas ni fu, no fa, son utlizadas para enganchar peleas de doctrinas de pensamiento. Que si la otra dijo, que sino, que feminazi, que feminista, que defensora del patriarcado. Y las victimas que?",ideologia
248,"No, no es humor.
Es normalizar el uso de drogas, y posesion de armas.
@franco_esca 
Que terrible que miles de menores de edad vean tus contenidos. @YouTubeMexico https://t.co/mneSnwr5Rc",ideologia
249,@Grx38 @QueenCayetanos No seas feminazi de esas blandas con los violadores cayetaners. XD,ideologia
250,"@julio72perez121 @AngelVerdugoB Pero aqui andas, chairo de $1",ideologia
251,"Y asi es como termina una discusion con un chairo, asi con la desesperacion evidente y argumentando con conceptos que no entienden a fondo, pero que creen conocerlos. Asi, sin argumentos por no poder demostrar aciertos.
Seguramente vive feliz con la nueva Suiza creada por la 4T. https://t.co/LuA8vbyWGb",ideologia
252,"Bailaste con Besame Bonito.
Gritaste con Tiempo para Enamorarnos.
Cantaste Pudiste ser Tu.
Dedicaste Ser el Viento. 
Lloraste con Robado Amanecer.

?Y me llamas One Hit Wonder? 

Yo te llamare... Chairo.",ideologia
253,"Pobre @martibatres, no es facil ser chairo. https://t.co/JQdbXQQrDU",ideologia
254,"@ferbelaunzaran @lopezobrador_ @HLGatell Lo peor los inquilinos de palacio fritangueros obesos, nos dan recomendaciones de alimentacion #TantitaMadre, eso huele a su boicot chairo contra @BimboMx y @FEMSA.
#YoTeCriticoGratis 
#MORENAEsUnPeligroParaMexico #MorenaEsElFraudeMasGrande",ideologia
255,"Esto es muy grave.
El ""comediante"", Franco Escamilla (@franco_esca), permite que fumen crack en su programa y lo niega.

En lo personal, estoy en contra de estos bufones que usan el bullying, la misoginia, la homofobia y el racismo para hacer mofa. Eso cualquier tarado lo hace. https://t.co/HK8hvsIEGB",ideologia
256,"@puma_chairo @franco_esca Por menos se Chingaron a Chumel...
Shsss, una lastima que te juntes con tipos que solo piensan en ellos @franco_esca...",ideologia
257,"@puma_chairo @franco_esca Por menos se Chingaron a Chumel...
Shsss, una lastima que te juntes con tipos que solo piensan en ellos @franco_esca...",ideologia
258,@puma_chairo @ElReyTuitero @franco_esca La normalizacion de la estupidey,ideologia
259,@Paulguerra16 @Ruben80510775 @rociomag3 @chioreya @RoanaBuenavent1 @StradaVictor @Javithechef @lorenzocoronar @Tia_Jacinta_C @laadelita3 @ClaudinskaM @osogrislymx @kompi1570 @LaraLarajimena @Cruzamaranta @NikolaLobo @Nikxcsr @mima650217 @BetitoHapo @ClaoCarlet @ClaudiaDelBosq3 @BienNeurotica @LawrenceTab @quiroz_71 @yo_leon1 @elballodeoro @noraBordes @CarlosCesarGro @allendequintin @ecv1158vega @CLAUWATITO_JA @LaLizLizLiz @AleCuore_ @Regia_Alexandra @RalCruz11115565 @Thony_Chairo @navoros_Ale Gracias por la mencion hermano..recomiendo a @OSDANRIDUQ @antoniovelarde @TigreCharroOf @EelsaIb @luna_verdad @chavelavaldez1 @Didi56786179 @CALOLUNA @PedroIxcoatl @PeterRamos1971 @espartaco_saenz @Juanwuilbur @santa_sg,ideologia
